113174,333.3861800000,1.1835420000,2679453491214722432
113176,334.2198280000,1.3356210000,2679427515252460928
113179,334.3005710000,1.1494580000,2679404077615555712
113182,334.4040200000,1.1870500000,-9999
113184,334.2696740000,1.2412180000,2679417168675893504
113185,334.1386100000,1.1489040000,2679415004012739200
113186,334.1579820000,1.1955430000,2679418199468435968
113187,334.1699610000,1.3592330000,2679474691173246336
113189,334.2034420000,1.2143550000,2679416893798391680
113190,334.2268810000,1.2988720000,2679426548884932608
113192,334.4220670000,1.3758231000,2679425831625368704
113194,334.1938470000,1.4150600000,2679475511512183424
113195,334.2717580000,1.3937790000,2679428168087556992
113196,334.3336500000,1.3332800000,2679424040623580416
113197,334.3058830000,1.2887000000,2679423422148117504
113198,334.4621440000,1.1843520000,2679409334655533568
113201,334.0045390000,0.7823140000,2679367106536971392
113203,333.9412470000,0.5812610000,2678984923167521536
113204,333.7064560000,0.5929030000,2678987740666269056
113205,334.0813600000,0.6961500000,2679362540987176576
113207,333.9999400000,0.6809100000,-9999
113208,333.7771850000,0.5593620000,2678984064174059008
113209,333.8778600000,0.5820540000,2678985507283074048
113210,333.9517230000,0.6422820000,2679360646906131968
113211,333.9124790000,0.7233770000,2679365152327406336
113212,334.1696460000,0.5628060000,2679168644688354304
113213,333.6701000000,0.6566700000,-9999
113214,333.9810560000,0.5767820000,2678797284636587904
113215,333.6954300000,0.5565900000,2678986744233840256
113216,334.1509230000,0.7628730000,2679369168121267200
113217,334.0598240000,0.8171410000,2679367626228464000
113218,333.8655100000,0.7766900000,-9999
113219,333.9151480000,0.6712730000,2679361746417762944
113220,334.0678100000,0.6516300000,2679173321908040832
113222,333.8608100000,0.7222900000,-9999
113223,334.1257000000,0.6579300000,2679174524498882560
113225,333.7281350000,0.6634970000,2678988634019499136
113226,333.5940620000,0.9002350000,2679055605444485248
113227,333.6326960000,0.9966490000,2679432424400017408
113229,333.8142410000,0.7876200000,2679378101653601152
113230,333.7062400000,0.7850500000,-9999
113231,333.7743560000,0.9155340000,2679383289974118400
113235,333.6687310000,0.9162310000,2679383874089670784
113238,333.6313200000,0.8093200000,-9999
113240,333.4947500000,0.9342300000,2679059208922240768
113243,333.7208630000,0.7037520000,2679001969892885888
113246,333.8042300000,0.8119700000,2679378415186417280
113249,333.5565200000,0.9658400000,-9999
113250,333.7820400000,0.7418000000,2679002554008437504
114001,330.1500750000,1.4526160000,2681541360716875392
114002,330.3149100000,1.4413100000,-9999
114004,330.3340880000,1.4965240000,2683040781044252544
114006,330.2710300000,1.3876200000,-9999
114007,330.0751520000,1.4334740000,2681541047184321792
114008,330.1941990000,1.3671390000,2681536855295645312
114010,330.0504340000,1.5124400000,2681589704868760064
114011,330.2343400000,1.3894200000,-9999
114012,330.1972290000,1.2647950000,2681533659839957376
114013,330.1024680000,1.4845650000,2681588605357131776
114017,329.9851900000,1.4021710000,2681586367679200512
114019,330.2262300000,1.5140100000,2683043254944942848
114020,330.2283600000,1.3348000000,-9999
114021,329.9329560000,1.4230590000,2681586986154510592
114023,330.1278700000,1.3275000000,-9999
114024,329.9024700000,1.2997300000,2681532354170382592
114028,329.9939650000,0.3705580000,2680607909704579072
114029,329.9386000000,0.5403200000,-9999
114031,329.8541300000,0.3840500000,2680620343635003776
114032,329.8743500000,0.5088840000,2680716276023938048
114033,329.8411730000,0.6692750000,2681472091484193152
114034,330.0698600000,0.4261400000,2680702325970123648
114035,329.6773120000,0.4329870000,2680623058054356608
114036,330.0233780000,0.5066900000,2680703842093913728
114038,329.7735070000,0.6180170000,2681471399993816576
114039,329.8791200000,0.6170100000,2680720334768348928
114040,329.8146400000,0.5285700000,2680625703754236672
114041,329.7742660000,0.3793460000,2680619037964943232
114042,329.9642000000,0.4666400000,2680703288042815232
114044,329.7598220000,0.5541720000,2680626494028222336
114045,330.0259100000,0.6813700000,-9999
114049,329.9437610000,0.6244930000,2680721601783462272
114050,329.7057800000,0.5653400000,-9999
114052,330.6476700000,0.3707800000,2680643231515485056
114054,330.3806330000,0.7542440000,2680738541135010944
114057,330.6328286000,0.4354525000,2680644464171194496
114058,330.4703210000,0.7631640000,2680739095185458688
114059,330.4690600000,0.6552700000,2680733013511760896
114061,330.5789800000,0.5185800000,2680681091652329856
114062,330.5427820000,0.4127980000,2680655841539363840
114063,330.5555350000,0.6676380000,2680686284267573760
114064,330.6612500000,0.6661500000,-9999
114065,330.4531200000,0.4343600000,-9999
114067,330.5416800000,0.6056110000,2680685455339147648
114068,330.5362880000,0.6522020000,2680686249907836288
114069,330.5646680000,0.4694020000,2680657211634141824
114071,330.6431390000,0.7185390000,2680688380211610624
114072,330.4409470000,0.5472550000,2680661850198857472
114073,330.4032600000,0.6127900000,2680709232278102656
114074,330.4646750000,0.4501410000,2680658448584715136
114076,330.8785970000,1.2026320000,2682259955989923072
114077,331.0051300000,1.2143300000,-9999
114078,330.7475900000,1.4085500000,2682279781559125504
114079,330.7504900000,1.1344050000,2682253500654048128
114080,330.9588900000,1.1584800000,2682256210778407040
114082,330.7671800000,1.3235200000,-9999
114083,330.7385390000,1.3127970000,2682276620463118976
114084,330.8829700000,1.3274500000,-9999
114085,330.8957710000,1.0829380000,2682249579348848896
114086,330.8234300000,1.2591500000,2682272325495779200
114087,330.8370400000,1.1340500000,-9999
114089,330.7171610000,1.0715200000,2682251744012358784
114090,330.6416670000,1.2392450000,2682270023393057152
114091,330.8072200000,1.1047700000,2682252499926624256
114092,330.9394900000,1.1290150000,2682255695382309248
114093,330.6524890000,1.1378570000,2682264697633767552
114095,330.8067310000,1.2444430000,2682272295430937984
114096,330.8226600000,1.0682600000,2682252121969478912
114097,330.8383010000,1.2052700000,2682260093428878976
114099,330.6833720000,1.2257450000,2682266832232546432
114100,330.6951620000,1.3674520000,2682277823054005504
114101,330.0116900000,1.1745800000,-9999
114102,329.8719610000,1.1995820000,2681529472247301888
114103,329.9959660000,1.1044990000,2681524730603388544
114104,330.0504500000,1.1417100000,-9999
114105,329.8855550000,0.9793520000,2681488236265727104
114106,330.0285640000,1.2512070000,2681528505879199488
114107,330.1244160000,1.2802340000,2681534587552896640
114110,330.0562610000,1.2056230000,2681527273224120320
114112,330.0809000000,0.9763400000,-9999
114114,329.8564100000,1.0473900000,-9999
114115,330.1482200000,1.0660500000,-9999
114117,330.1377623000,1.1654893000,2681515036861728256
114118,330.0252340000,1.0501970000,2681512597320261376
114119,329.8997200000,1.1883200000,2681529193074345088
114120,329.9460100000,1.0108400000,-9999
114122,330.2161300000,1.1406700000,2681519782801188480
114123,329.8603500000,1.0891900000,-9999
114124,329.9201740000,1.0505770000,2681500743210524800
114125,329.8629500000,1.2386600000,-9999
114126,330.3993800000,1.5126700000,-9999
114127,330.3211100000,1.2129600000,2681519129966192000
114128,330.4163500000,1.4183900000,2683027488120036864
114129,330.3308100000,1.3791200000,-9999
114130,330.3535980000,1.1826710000,2681518782073336704
114131,330.5459000000,1.1616000000,2682267725585749376
114132,330.5635100000,1.3566700000,-9999
114133,330.4027100000,1.2439000000,2681519439203794304
114134,330.3756670000,1.2603930000,2681519709786285056
114136,330.5902940000,1.2517730000,2682270783602465024
114138,330.5028150000,1.3444090000,2683023085778915712
114140,330.2610260000,1.1714280000,2681520332556965248
114141,330.5344930000,1.2792200000,2683020268280348928
114142,330.6248310000,1.3435410000,2683022398584147712
114145,330.3734420000,1.3511080000,2683025529615490432
114146,330.5152300000,1.4009260000,2683026659191728512
114147,330.3530600000,1.4393900000,-9999
114148,330.4708600000,1.4990100000,2683045866285532416
114150,330.4330850000,1.3256400000,2683024460168442496
114151,330.5810310000,0.7611860000,2680735624851873792
114152,330.3692580000,0.7868060000,2680738854667298816
114153,330.7286750000,0.9750530000,2682249819866960896
114154,330.6449940000,0.9487000000,2680748299300803840
114155,330.4727200000,0.9232290000,2680758989474034048
114157,330.8049100000,0.8403100000,2680696832707346304
114160,330.6396244000,1.0308676000,2680750051647492992
114161,330.6479100000,0.7712000000,2680741392993303936
114162,330.4073200000,0.8446200000,-9999
114163,330.4369330000,0.7987290000,2680740224762216448
114164,330.7832850000,0.9236910000,2680744558383998336
114165,330.6886920000,0.9426050000,2680748436739755648
114166,330.7030100000,0.8189390000,2680742050123012608
114167,330.5251760000,0.7571810000,2680736243327169664
114170,330.7541200000,0.7964600000,2680694805482391808
114172,330.4677190000,0.8880010000,2680741255554061184
114173,330.5625489000,0.9612592000,2680747852624210560
114174,330.8457900000,1.0017500000,-9999
114175,330.5499640000,0.8737580000,2680746168996992256
114178,330.3314680000,0.7530870000,2680738403695598976
114179,330.3309810000,0.4834060000,2680706277340060928
114180,330.0934030000,0.4804440000,2680704181396019200
114183,330.2026560000,0.4861140000,2680701471271950080
114185,330.1099500000,0.5500000000,2680705663160041728
114187,330.3054500000,0.4305700000,-9999
114188,330.2063650000,0.6628070000,2680712672546667776
114191,330.3960900000,0.6648100000,-9999
114192,330.1849890000,0.7093030000,2680726205988459136
114193,330.2404850000,0.4939880000,2680707205053002240
114196,330.3454000000,0.4212100000,2680658826541346816
114199,330.1337900000,0.6061100000,2680711981056707200
114200,330.0994600000,0.7160000000,-9999
114201,330.3302300000,0.8669800000,-9999
114203,330.4335360000,0.9189180000,2680753281462855424
114204,330.2387810000,0.8231220000,2680751499051032320
114205,330.1770300000,0.9390700000,-9999
114207,330.5387720000,1.0816610000,2680763043923185024
114208,330.3899630000,0.9282330000,2680754140456319104
114209,330.3400900000,0.9710400000,2680757438991219712
114210,330.2899800000,0.9809500000,-9999
114213,330.2641780000,1.0157330000,2680758710301028736
114214,330.2653950000,0.8946670000,2680755239967438592
114215,330.2664850000,0.8025760000,2680751224173121152
114216,330.4748820000,1.0529140000,2680765483464607360
114217,330.1928700000,0.9281500000,-9999
114218,330.2673750000,1.1393640000,2681516896583127936
114219,330.3162800000,1.0833400000,-9999
114221,330.3816500000,1.0991600000,2680765346025636096
114223,330.1807600000,0.8584900000,2680754827650569984
114224,330.3983200000,0.9883600000,2680763318801148416
114225,330.4878980000,0.9929210000,2680760668806635392
114226,330.1641500000,0.7935000000,-9999
114228,329.7639010000,0.6627990000,2681471885325769984
114229,329.9833100000,0.7367960000,2680729298364926336
114230,329.7101255000,0.6322801000,2681378628700746880
114233,329.7228720000,0.7408220000,2681476416515638400
114235,330.0295160000,0.7342000000,2680728611170157824
114236,329.7902330000,1.0058870000,2681499574979722624
114237,330.0502280000,0.9380970000,2681484250536057984
114238,330.0083000000,0.7683800000,2680730019919442432
114239,329.8421300000,0.8951200000,-9999
114240,330.0183610000,0.8574890000,2681482674283607936
114241,329.9140550000,0.8387840000,2681481707915380608
114242,329.7928250000,0.8117380000,2681478791633188992
114243,330.0686230000,0.8798520000,2681482979225713792
114244,329.7796560000,0.7449170000,2681475012061965056
114245,330.0070800000,0.9378800000,-9999
114247,329.9069090000,0.7927370000,2681481265534339584
114248,329.7658400000,0.9241800000,-9999
114250,329.8803740000,0.7992780000,2681481334253819776
115001,331.6620220000,1.4485670000,2682335001953384832
115002,331.8625940000,1.4571910000,2682324346139311744
115003,331.6859370000,1.3259090000,2682227760915427968
115004,332.0143380000,1.4920690000,2682329740618253952
115005,331.8690060000,1.3286802000,2682317920868180736
115006,331.9515540000,1.5487360000,2682331115008166144
115009,331.9502900000,1.5138500000,-9999
115011,331.7500720000,1.3538970000,2682321704734625024
115013,331.9686200000,1.4521300000,2682329195157577472
115015,331.8596370000,1.3781440000,2682322696871832704
115019,332.1009870000,1.5054000000,2682328297509248384
115020,331.9470220000,1.3548840000,2682319333912662144
115021,332.0597500000,1.5222000000,2682331389886060544
115022,331.7783330000,1.3771220000,2682322147116018304
115024,332.0715760000,1.3567900000,2682136952421598592
115026,332.1116900000,1.7742100000,2682371904312378240
115027,332.1983300000,1.5237200000,-9999
115031,332.4559000000,1.7391600000,2682360771757218304
115033,332.2826500000,1.6025800000,-9999
115034,332.5146500000,1.8148300000,-9999
115036,332.3217990000,1.6898780000,2682355235544584192
115037,332.2094400000,1.8238500000,-9999
115038,332.3894660000,1.6972970000,2682360256361143552
115039,332.4506400000,1.6235870000,2682171788901685120
115041,332.1423400000,1.5708310000,2682355372983466112
115042,332.0894200000,1.5770100000,-9999
115043,332.4449970000,1.7860330000,2682363176938905728
115045,332.2022100000,1.6653600000,2682357846884685056
115046,332.2439900000,1.7341560000,2682359259928646016
115047,332.4138880000,1.6938220000,2682360217706650368
115050,332.1673311000,1.6576108000,2682356403775669120
115051,331.3538800000,1.0842020000,2682228040087873792
115052,331.3455780000,1.2935710000,2682236179051043072
115053,331.2736450000,1.0536400000,2682204568091227264
115055,331.2333720000,1.1093200000,2682208725619946368
115056,331.0975900000,1.1940370000,2682257314584986240
115057,331.2419640000,1.2028770000,2682233572005763456
115059,331.0238880000,1.0749570000,2682254355352476800
115060,330.9978670000,1.1138370000,2682254733309624960
115061,331.1587730000,1.1213850000,2682209309735511040
115062,331.2620800000,1.1435600000,2682232330760228352
115063,331.0734460000,1.2222730000,2682258379736551168
115064,331.2929700000,1.2240300000,-9999
115066,331.0748900000,1.0759500000,2682207797906988672
115068,330.9252050000,1.0289630000,2682248067520330624
115069,331.2168000000,1.3113300000,-9999
115074,331.0241350000,1.1574010000,2682256043274670080
115076,331.5390600000,1.5133200000,-9999
115077,331.6474340000,1.4093050000,2682334585341321728
115080,331.3307800000,1.3461800000,2682283526770554624
115082,331.3692840000,1.3237750000,2682236316489714688
115083,331.5775400000,1.5463220000,2682386747719380992
115084,331.4778910000,1.3502480000,2682241990141725312
115085,331.3221740000,1.4355730000,2682290948474113920
115086,331.5550530000,1.2791390000,2682237656519343744
115087,331.5063500000,1.3799400000,2682243536329951616
115088,331.3045610000,1.4519610000,2682291017193601792
115089,331.2146300000,1.3838100000,2682287753018407424
115091,331.5855700000,1.2792900000,2682237416000980096
115092,331.4448930000,1.2871760000,2682241058133885696
115093,331.6079050000,1.4630860000,2682338193113613952
115095,331.3601720000,1.5208890000,2682296141089401600
115097,331.5184900000,1.5486700000,2682386644640169984
115098,331.6610700000,1.4741600000,-9999
115099,331.6585400000,1.3713500000,-9999
115100,331.5017100000,1.3961400000,2682243605049428864
115102,332.4904380000,0.9787970000,2682065101913417344
115103,332.4332880000,1.0667750000,2682066682461663872
115104,332.1587140000,1.0397170000,2682109907012519296
115106,332.3888900000,1.0587600000,-9999
115108,332.2938500000,1.1196000000,-9999
115109,332.2246210000,1.0141650000,2682106750211538560
115111,332.2419370000,1.2375140000,2682131313129620224
115112,332.2101120000,1.2292970000,2682131381849092096
115113,332.2765500000,1.1984800000,2682119188436338176
115114,332.4791000000,1.2169100000,-9999
115115,332.1172500000,0.9200800000,-9999
115116,332.4261150000,1.1054710000,2682114309353965440
115118,332.1823700000,1.1634400000,-9999
115119,332.1512320000,1.1709700000,2682124926513154048
115121,332.4076200000,1.2283100000,2682120283653598848
115127,332.5162660000,1.3917140000,2682146160831447040
115128,332.3850700000,1.4958100000,2682162580491638016
115129,332.2692640000,1.4371330000,2682138704768245888
115131,332.1695300000,1.4755700000,2682327408451169536
115132,332.4672820000,1.4752390000,2682160896864451584
115134,332.4611200000,1.3939200000,-9999
115135,332.5048200000,1.5923600000,-9999
115136,332.3069770000,1.4773010000,2682162339973463552
115137,332.2742300000,1.5305800000,-9999
115139,332.3288600000,1.3271400000,-9999
115140,332.1829450000,1.3344360000,2682136123492592128
115141,332.3433800000,1.3199200000,2682133890110038656
115142,332.4193400000,1.5571700000,-9999
115144,332.2581800000,1.4554200000,-9999
115145,332.2225100000,1.3450690000,2682136192212518016
115146,332.3757900000,1.5562200000,-9999
115147,332.3908100000,1.3950600000,-9999
115148,332.2751077000,1.3084198000,2682133619526959744
115149,332.1436500000,1.4217900000,-9999
115150,332.1489300000,1.3134400000,-9999
115151,331.6874950000,1.6917850000,2682395436438064640
115153,331.6763340000,1.7473030000,2682396879547085568
115154,331.5276030000,1.7413950000,2682394513020267520
115155,331.3989180000,1.5390960000,2682296549110985088
115156,331.6479200000,1.6753400000,-9999
115157,331.6609830000,1.6129830000,2682388912382895616
115158,331.5844620000,1.8298670000,2682401350607808896
115160,331.2779800000,1.6055400000,-9999
115161,331.3913310000,1.7540050000,2682407054324846720
