sobject_id,ra,dec,gaiadr3_source_id,tmass_id
200801005101340,0.3944166600704193,-52.96877670288086,4972329714988367104,00013466-5258075
170711005801329,0.3945833444595337,-64.06307983398438,4901326075861482752,00013469-6403470
200801005101064,0.39504167437553406,-53.882362365722656,4971998766285322752,00013476-5352563
140708007101195,0.39512500166893005,-77.766357421875,4683818933308423808,00013482-7745588
161116001701004,0.3958750069141388,-57.645668029785156,4919364350093595264,00013500-5738442
170829001901175,0.3969166576862335,-30.167917251586914,2320835266871481600,00013525-3010044
171027001601167,0.3970000147819519,-21.177888870239258,2341377580052227072,00013527-2110405
170910004101053,0.39770832657814026,4.537166595458984,2741918705294702976,00013544+0432137
161118002501257,0.39770832657814026,-50.88136291503906,4976498070946805504,00013545-5052529
170910004101307,0.39779165387153625,5.4033331871032715,2744993970598392704,00013547+0524119
161118002501164,0.398291677236557,-51.98430633544922,4973191908201116032,00013557-5159033
170910004101091,0.398375004529953,3.924166679382324,2740335374191140864,00013561+0355269
171027001601192,0.39895832538604736,-20.794666290283203,2341527629029472128,00013574-2047411
200801005101035,0.39916667342185974,-53.57758331298828,4972064805702539904,00013579-5334391
170910004101313,0.39925000071525574,4.886083126068115,2741945574610440448,00013582+0453098
171029003301176,0.3995416760444641,-21.017610549926758,2341520516563617152,00013588-2101035
170910004101073,0.40041667222976685,4.458889007568359,2741870876538896128,00013610+0427321
170910004101303,0.40170833468437195,5.516110897064209,2745008951444616192,00013642+0530580
171027001601214,0.4022499918937683,-20.488916397094727,2341553948589055360,00013652-2029199
161116001701380,0.4022499918937683,-57.31966781616211,4919433554902161280,00013654-5719107
170829001901271,0.40299999713897705,-29.153499603271484,2332929585539214464,00013671-2909126
200801005101324,0.4032500088214874,-52.632694244384766,4972352156195105664,00013676-5237577
200801005101374,0.4037083387374878,-53.271026611328125,4972263027033685760,00013688-5316156
200801005101032,0.40424999594688416,-53.594112396240234,4972064840062279552,00013698-5335387
170828002701233,0.40433332324028015,-29.757110595703125,2320865125484098944,00013703-2945256
161118002501172,0.4047083258628845,-51.868167877197266,4973196512406054528,00013713-5152053
161118002501207,0.4050416648387909,-51.613582611083984,4973402189799752192,00013720-5136488
170829001901163,0.4050833284854889,-30.276445388793945,2320832140135298304,00013721-3016352
170711005801089,0.40537500381469727,-64.83574676513672,4900293909320707712,00013731-6450085
161118002501171,0.40587499737739563,-51.88113784790039,4973196306247624448,00013741-5152520
170910004101316,0.4060416519641876,5.033666610717773,2741975639381187456,00013744+0502011
161116001701020,0.40625,-57.83272171020508,4919346762203008128,00013750-5749578
161116001701382,0.40687501430511475,-57.3536376953125,4919430325086755072,00013764-5721131
171029003301223,0.4085833430290222,-20.356250762939453,2341766841528336512,00013805-2021224
201002002601013,0.4115000069141388,-66.4477767944336,4707760558484882816,00013876-6626519
201002002601327,0.41183334589004517,-65.77230834960938,4899994842157964928,00013878-6546204
200801005101339,0.4117499887943268,-52.9414176940918,4972329891084620928,00013883-5256285
140811005001155,0.41187500953674316,-73.40721893310547,4689444236659093504,00013883-7324260
171027001601222,0.41208332777023315,-20.37041664123535,2341579168637070464,00013888-2022134
171027001601223,0.41220831871032715,-20.359333038330078,2341766841528336768,00013892-2021335
170711005801092,0.41216665506362915,-65.20591735839844,4900270475979102208,00013894-6512211
171029003301201,0.4124166667461395,-20.676416397094727,2341547042281647488,00013897-2040351
170910004101088,0.4124166667461395,4.019750118255615,2740338260409169664,00013898+0401110
201002002601006,0.4128333330154419,-66.3925552368164,4707763857019761664,00013909-6623330
170711005801307,0.41320833563804626,-63.44847106933594,4901415239382596096,00013916-6326545
170910004101310,0.41620832681655884,5.423527717590332,2744994378618832512,00013989+0525246
170713005601320,0.41729167103767395,-61.704917907714844,4905552667278031872,00014014-6142178
161118002501163,0.41745832562446594,-51.990360260009766,4973191873841324416,00014017-5159251
171027001601228,0.4180416762828827,-20.28499984741211,2341768937472375936,00014031-2017060
170828002701131,0.4182916581630707,-30.692527770996094,2314759090738250752,00014038-3041331
170711005801324,0.4183333218097687,-63.979637145996094,4901330508267730816,00014040-6358465
170910004101087,0.4183749854564667,4.127500057220459,2740348293452786048,00014041+0407389
201002002601074,0.4189999997615814,-66.99211120605469,4707672666274177152,00014054-6659315
170713005601052,0.4194583296775818,-62.233612060546875,4904726929749313792,00014066-6214009
170713005601323,0.41975000500679016,-61.72919464111328,4905549643621056000,00014073-6143451
140708007101254,0.41999998688697815,-77.20419311523438,4684047666087259520,00014079-7712150
201002002601052,0.4207083284854889,-66.62919616699219,4707742966298850688,00014083-6637448
140811005001241,0.4205833375453949,-72.31880187988281,4689749046193630208,00014095-7219077
141104003301232,0.42087501287460327,-74.37491607666016,4688534944838689152,00014099-7422297
170910004101309,0.42100000381469727,5.237389087677002,2744982700604196608,00014104+0514145
140708007101270,0.42229166626930237,-76.96847534179688,4684101610875996032,00014134-7658064
170711005801081,0.4230416715145111,-64.5993881225586,4901062571027926912,00014153-6435576
170713005601364,0.42524999380111694,-61.927528381347656,4904792969167108352,00014207-6155390
170910004101037,0.4260416626930237,4.517666816711426,2741871701172616448,00014225+0431036
200801005101322,0.42645832896232605,-52.529972076416016,4973104256508422272,00014234-5231478
170829001901273,0.42654165625572205,-29.14266586303711,2332929654257900544,00014235-2908335
200801005101020,0.42649999260902405,-53.63333511352539,4972052745434375168,00014235-5338000
170713005601313,0.42662501335144043,-61.47977828979492,4905570598765217152,00014239-6128472
141104003301197,0.4272916615009308,-74.86152648925781,4688318615926537216,00014255-7451414
170910004101311,0.42800000309944153,5.185694217681885,2744981669812046464,00014271+0511085
171027001601184,0.42879167199134827,-20.894582748413086,2341523437141394560,00014290-2053404
200801005101323,0.4294583201408386,-52.553749084472656,4973103981630515840,00014301-5233130
140708007101179,0.4293749928474426,-77.91224670410156,4683766534707427072,00014305-7754441
170711005801328,0.43029165267944336,-64.06644439697266,4901326110221240064,00014326-6403591
141104003301185,0.43024998903274536,-75.00714111328125,4688266870160568832,00014327-7500258
140711003901356,0.4307916760444641,-80.33858489990234,4634490443640112256,00014339-8020188
170910004101306,0.43187499046325684,5.5280280113220215,2745009020163794304,00014366+0531408
140713004601386,0.4320000112056732,-75.87236022949219,4685156313108341632,00014367-7552204
170910004101092,0.4324583411216736,4.144222259521484,2740348327812524032,00014379+0408392
141104003301218,0.43316665291786194,-74.59610748291016,4688340537439582720,00014396-7435459
170713005601310,0.4361250102519989,-61.322303771972656,4905623413979300608,00014467-6119203
170910004101319,0.43658334016799927,5.168388843536377,2744981360574401280,00014477+0510061
161116001701019,0.43820834159851074,-57.82611083984375,4919346727843268864,00014518-5749340
140708007101247,0.4389166533946991,-77.34874725341797,4684031169116667904,00014533-7720555
200801005101334,0.4389166533946991,-52.90952682495117,4972330200322264448,00014535-5254339
171027001601202,0.43954166769981384,-20.64988899230957,2341548554110134912,00014547-2038599
170910004101314,0.4401666522026062,5.195583343505859,2744981772891261440,00014564+0511440
140708007101253,0.4415416717529297,-77.26419067382812,4684043611637648384,00014597-7715510
170829001901125,0.44195833802223206,-30.84286117553711,2314748542298580352,00014606-3050343
201002002601072,0.44316667318344116,-66.97663879394531,4707675616915240192,00014626-6658359
140811005001185,0.4427916705608368,-73.03724670410156,4689655312827361280,00014626-7302140
170910004101308,0.4428749978542328,5.548694610595703,2745009432480654208,00014629+0532552
170829001901236,0.44362500309944153,-29.77744483947754,2320862200611102848,00014645-2946387
161116001701034,0.44716668128967285,-58.05416488647461,4919152183004455552,00014732-5803150
170829001901255,0.44754165410995483,-29.566360473632812,2320892372756620544,00014739-2933587
170910004101026,0.4491666555404663,4.5370001792907715,2741871838611575296,00014780+0432132
170711005801309,0.45254167914390564,-63.374637603759766,4901418778435643392,00014861-6322287
140811005001229,0.453125,-72.52349853515625,4689731179129666304,00014873-7231245
170829001901264,0.4542083442211151,-29.383750915527344,2332913024145326848,00014899-2923014
200801005101045,0.4542916715145111,-53.69289016723633,4972048656625511296,00014901-5341343
201002002601015,0.4546666741371155,-66.37069702148438,4707764028818451200,00014910-6622144
170829001901123,0.4547500014305115,-30.888999938964844,2314747305348000000,00014914-3053205
140711003901047,0.45512500405311584,-81.25749969482422,4631200326892605312,00014923-8115269
200801005101058,0.4561249911785126,-53.879581451416016,4971995880067297792,00014945-5352466
171029003301218,0.45625001192092896,-20.43894386291504,2341577588089082880,00014948-2026200
170829001901159,0.45625001192092896,-30.253334045410156,2320786854000129152,00014949-3015120
200801005101039,0.45745834708213806,-53.654056549072266,4972051749001962624,00014980-5339145
140713004601026,0.45770832896232605,-76.22850036621094,4684946065869244800,00014984-7613426
171027001601164,0.45774999260902405,-21.194915771484375,2341374418956298496,00014985-2111418
201002002601076,0.4585833251476288,-67.0999755859375,4707483378475502720,00014991-6705597
170829001901256,0.4599166810512543,-29.628915786743164,2320890517330750080,00015037-2937439
200801005101003,0.46004167199134827,-53.53169631958008,4972071093534657024,00015040-5331540
201002002601334,0.4607083201408386,-65.80599975585938,4899993845725553408,00015055-6548213
141104003301179,0.460791677236557,-75.07880401611328,4688265495771041664,00015060-7504437
150828004701387,0.460958331823349,-78.99400329589844,4635423997731703936,00015064-7859383
170713005601079,0.4632916748523712,-62.32547378540039,4904722158041832704,00015118-6219317
140811005001196,0.4634999930858612,-72.88491821289062,4689660879104938880,00015122-7253056
171027001601216,0.4658749997615814,-20.464582443237305,2341577313211176576,00015180-2027523
161118002501238,0.4659999907016754,-51.2733039855957,4973466133272897280,00015183-5116239
170711005801325,0.468791663646698,-63.79352951049805,4901345111156605056,00015251-6347366
170910004101090,0.46912500262260437,4.032944679260254,2740337882452063744,00015259+0401586
171029003301188,0.46945834159851074,-20.83916664123535,2341529931131945088,00015265-2050210
170711005801091,0.46950000524520874,-65.20874786376953,4900223609295967104,00015269-6512315
170711005801083,0.4704166650772095,-64.76799774169922,4901045013201628672,00015291-6446047
201002002601059,0.4713749885559082,-66.68061065673828,4707741759411591808,00015309-6640506
170829001901122,0.4714166522026062,-30.911945343017578,2314747030470362496,00015314-3054431
161118002501135,0.47220832109451294,-52.469139099121094,4973113361839087232,00015333-5228089
140708007101125,0.47220832109451294,-78.55288696289062,4635682692201801728,00015333-7833103
170910004101315,0.4727916717529297,5.160083293914795,2741978903556362368,00015347+0509363
140713004601355,0.47470831871032715,-75.59638977050781,4685222391181980544,00015392-7535469
170711005801086,0.476375013589859,-64.98058319091797,4900288274323558016,00015434-6458500
140711003901004,0.4768333435058594,-80.85255432128906,4634226904446800512,00015443-8051092
170829001901176,0.4768750071525574,-30.128276824951172,2320835576109126400,00015444-3007418
170711005801067,0.476749986410141,-64.53197479248047,4901063704899287168,00015444-6431550
140711003901024,0.47704166173934937,-81.01322174072266,4634210136894484480,00015448-8100475
140811005001213,0.4794583320617676,-72.704833984375,4689679880040246016,00015505-7242174
140811005001152,0.47987499833106995,-73.44227600097656,4689396927595061760,00015514-7326321
170711005801317,0.47987499833106995,-63.62666702270508,4901397990793945088,00015517-6337359
161116001701370,0.4806250035762787,-57.14130401611328,4922438691979472640,00015534-5708286
161118002501174,0.4807916581630707,-51.8380012512207,4973202456640790784,00015539-5150167
170713005601077,0.4817083477973938,-62.46980667114258,4904705596647949440,00015559-6228113
170711005801313,0.4820416569709778,-63.59063720703125,4901398334391326336,00015568-6335263
170910004101396,0.48229166865348816,4.615166664123535,2741920968740971776,00015575+0436546
141104003301230,0.4828333258628845,-74.40950012207031,4688533879686801024,00015586-7424342
170910004101089,0.48341667652130127,3.870972156524658,2740146361270249984,00015602+0352155
141104003301208,0.484208345413208,-74.7282485961914,4688323872966490112,00015620-7443416
141104003301223,0.48516666889190674,-74.5298080444336,4688341740030417152,00015643-7431473
170829001901193,0.4880000054836273,-30.02519416809082,2320845334274816768,00015711-3001307
170711005801084,0.48875001072883606,-64.73497009277344,4901046043993778304,00015731-6444059
201002002601066,0.4897499978542328,-66.86983489990234,4707688918430415232,00015737-6652113
170829001901277,0.4894166588783264,-29.122304916381836,2332929379380799232,00015744-2907202
140811005001194,0.4894166588783264,-72.91413879394531,4689661463220492160,00015745-7254508
171027001601165,0.49004167318344116,-21.155305862426758,2341468392840514048,00015760-2109191
140711003901055,0.49045833945274353,-81.42561340332031,4631183177086430976,00015770-8125321
170828002701168,0.4906249940395355,-30.15797233581543,2320834751475799808,00015774-3009286
170910004101081,0.4906666576862335,4.028500080108643,2740337779372849024,00015776+0401426
170829001901269,0.4907916784286499,-29.28155517578125,2332914054937476096,00015779-2916535
161118002501178,0.4918749928474426,-51.81483459472656,4973202525360267008,00015804-5148533
170910004101085,0.4919583201408386,3.7507500648498535,2740118117565287424,00015807+0345026
161118002501168,0.4936249852180481,-51.90174865722656,4973201082251256576,00015847-5154061
161118002501253,0.49387499690055847,-51.038028717041016,4973484103416091136,00015853-5102169
161118002501193,0.4951249957084656,-51.686527252197266,4973394974254621312,00015884-5141114
201002002601044,0.4962083399295807,-66.61205291748047,4707743103737801984,00015901-6636431
170910004101083,0.4961250126361847,3.8531389236450195,2740143337613274112,00015907+0351113
171027001601172,0.49691668152809143,-21.039278030395508,2341472584728613504,00015925-2102215
200801005101034,0.49912500381469727,-53.650081634521484,4972057590157508480,00015978-5339001
170713005601081,0.49924999475479126,-62.704612731933594,4904511017449888128,00015981-6242164
161118002501154,0.5006666779518127,-52.06544494628906,4973183868022312832,00020016-5203555
170711005801312,0.5009583234786987,-63.50566482543945,4901402663718355712,00020024-6330204
140713004601055,0.5012500286102295,-76.55425262451172,4684887796049649152,00020030-7633153
170910004101065,0.5022083520889282,4.170833110809326,2740348701473302912,00020053+0410149
161118002501157,0.5022500157356262,-52.000946044921875,4973196787283909760,00020053-5200033
161118002501140,0.5025833249092102,-52.31427764892578,4973127792929196672,00020063-5218514
170829001901198,0.503333330154419,-29.98816680908203,2320845540433244928,00020079-2959173
150828004701396,0.5037916898727417,-79.09788513183594,4635418809411179264,00020091-7905523
140711003901368,0.5045416951179504,-80.49324798583984,4634297200174814080,00020108-8029357
171027001601217,0.5046250224113464,-20.466611862182617,2341574667511322624,00020109-2027597
141104003301158,0.5049999952316284,-75.3907470703125,4685240773641998080,00020123-7523265
170910004101354,0.5052499771118164,4.771083354949951,2741932002513466880,00020126+0446158
170711005801318,0.5061666369438171,-63.728248596191406,4901348856368083968,00020148-6343416
161116001701371,0.5066666603088379,-57.1563606262207,4922438417101565952,00020159-5709228
201002002601359,0.5076666474342346,-66.12950134277344,4899924610852694656,00020185-6607462
161118002501219,0.5091666579246521,-51.408721923828125,4973460670074432384,00020222-5124314
201002002601328,0.5095000267028809,-65.57902526855469,4900012881020599296,00020227-6534445
141104003301172,0.5109166502952576,-75.16033172607422,4688252335991252480,00020264-7509372
170711005801311,0.5112916827201843,-63.413055419921875,4901415686059191808,00020271-6324470
170711005801310,0.5115416646003723,-63.358665466308594,4901419190752501760,00020278-6321311
170711005801076,0.5117499828338623,-64.62811279296875,4901050819997405440,00020281-6437411
171027001601205,0.512624979019165,-20.61055564880371,2341537387195186688,00020303-2036381
170910004101079,0.5139999985694885,3.973388910293579,2740149625445403776,00020336+0358242
161116001701014,0.5140416622161865,-57.76302719116211,4919358753751693184,00020338-5745466
171027001601227,0.5146250128746033,-20.33941650390625,2341580611746082048,00020350-2020218
170910004101072,0.515916645526886,4.13694429397583,2740345579033456128,00020382+0408129
161116001701007,0.5162083506584167,-57.673248291015625,4919368958593983488,00020389-5740235
170829001901165,0.5175833106040955,-30.17622184753418,2320834476597504256,00020421-3010343
170829001901235,0.5195000171661377,-29.829694747924805,2320860860581308032,00020466-2949468
161118002501233,0.5196250081062317,-51.32638931274414,4973462074526013312,00020471-5119350
161118002501227,0.5198333263397217,-51.387943267822266,4973460773153645952,00020477-5123165
170910004101086,0.5204166769981384,3.729222297668457,2740117842687406080,00020490+0343452
171029003301158,0.5216249823570251,-21.260805130004883,2341361396615458816,00020519-2115389
161118002501202,0.5216666460037231,-51.59408187866211,4973407927876041856,00020521-5135385
140713004601394,0.5217499732971191,-75.8945541381836,4685156111246608896,00020522-7553403
170713005601365,0.5224583148956299,-62.00027847290039,4904780294719125248,00020540-6200010
170829001901275,0.5243750214576721,-29.21583366394043,2332916838076293632,00020584-2912568
161118002501173,0.5253750085830688,-51.81536102294922,4973202594079743488,00020609-5148552
170910004101327,0.5258333086967468,5.099527835845947,2741977563526568832,00020620+0505581
170711005801364,0.5265416502952576,-64.09525299072266,4901137784495178368,00020638-6405429
170829001901259,0.5272916555404663,-29.613445281982422,2320891032726894720,00020654-2936484
170910004101080,0.527958333492279,3.837277889251709,2740143062735380736,00020671+0350142
140811005001172,0.5289583206176758,-73.14861297607422,4689464444480917632,00020693-7308549
170910004101363,0.5291666388511658,4.758861064910889,2741928974560007680,00020700+0445318
201002002601054,0.5292083621025085,-66.693359375,4707694720929766656,00020702-6641363
170713005601317,0.5295000076293945,-61.498443603515625,4905567815626409856,00020707-6129545
170910004101084,0.5302500128746033,3.6988332271575928,2740105988577669376,00020725+0341558
170910004101318,0.5304166674613953,5.248194217681885,2744987987707498368,00020729+0514534
140711003901025,0.5304166674613953,-81.0324478149414,4634209312260763904,00020729-8101567
141104003301224,0.5306249856948853,-74.5123062133789,4688341740030414080,00020734-7430443
161118002501213,0.531083345413208,-51.524749755859375,4973409302265575040,00020746-5131290
140708007101126,0.531374990940094,-78.51130676269531,4635683722993948800,00020753-7830406
161116001701027,0.5317916870117188,-57.970027923583984,4919159295470296704,00020763-5758120
201002002601326,0.5318750143051147,-65.48605346679688,4900201790862121472,00020767-6529098
170711005801085,0.5320416688919067,-64.93900299072266,4900288927158583040,00020769-6456204
170910004101330,0.5323333144187927,5.061277866363525,2741972993681367040,00020776+0503405
200801005101331,0.5327916741371155,-52.7140007019043,4972353461865132544,00020787-5242502
140713004601375,0.5331249833106995,-75.83533477783203,4685157279477710720,00020794-7550071
170829001901183,0.5333333611488342,-30.068082809448242,2320842035739937280,00020799-3004050
201002002601065,0.534375011920929,-66.84427642822266,4707689021509627264,00020817-6650394
170910004101042,0.534541666507721,4.469861030578613,2741867509284556928,00020829+0428115
140713004601376,0.5346666574478149,-75.77486419677734,4685169580264083200,00020832-7546294
201002002601043,0.5348749756813049,-66.52672576904297,4707747604863521152,00020837-6631361
201002002601324,0.5362499952316284,-65.45169067382812,4900205020677526272,00020865-6527062
170711005801088,0.5362499952316284,-65.1050033569336,4900272159606272640,00020871-6506180
171027001601242,0.5365833044052124,-20.110389709472656,2341778695638076160,00020877-2006375
161118002501147,0.5373749732971191,-52.11002731323242,4973180397688709888,00020896-5206360
171027001601233,0.5378749966621399,-20.25141716003418,2341775087865544448,00020909-2015050
170910004101060,0.5384166836738586,4.286472320556641,2740352073024011264,00020922+0417112
170910004101078,0.5389583110809326,4.005777835845947,2740149999106228224,00020935+0400207
140708007101206,0.5391666889190674,-77.71244812011719,4683819414344752384,00020940-7742448
161118002501242,0.5394166707992554,-51.238277435302734,4973466266414091392,00020946-5114178
161116001701376,0.5402916669845581,-57.232666015625,4919440495569307392,00020966-5713575
200801005101013,0.5419999957084656,-53.573890686035156,4972058792748320896,00021006-5334260
170910004101326,0.5424166917800903,5.0993332862854,2741977529166830720,00021019+0505574
161118002501249,0.5453333258628845,-51.0942497253418,4973483141343384064,00021088-5105393
170713005601073,0.5454583168029785,-62.536277770996094,4904516686806713088,00021090-6232106
170711005801369,0.5461249947547913,-64.15411376953125,4901134417240821504,00021107-6409147
140811005001249,0.54666668176651,-72.18814086914062,4701761691764200064,00021120-7211173
170910004101324,0.5477499961853027,5.233889102935791,2741985569345604992,00021146+0514019
170829001901276,0.5479999780654907,-29.31161117553711,2332912268231082112,00021152-2918417
170910004101317,0.5483750104904175,5.283027648925781,2744988198162352000,00021161+0516586
200801005101042,0.5485833287239075,-53.597557067871094,4972058002474339200,00021161-5335510
170829001901252,0.5487083196640015,-29.694305419921875,2320886222363524992,00021168-2941394
170828002701151,0.5495833158493042,-30.250778198242188,2320786304244317568,00021189-3015027
170713005601314,0.550125002861023,-61.22386169433594,4905624754009088256,00021201-6113258
170713005601316,0.5522916913032532,-61.378807067871094,4905619187731482496,00021255-6122436
200801005101043,0.5529166460037231,-53.738834381103516,4972006325427841280,00021264-5344196
161118002501217,0.5537499785423279,-51.45188903808594,4973413047477054592,00021289-5127067
161119002601194,0.5536666512489319,-58.35586166381836,4919088853710547072,00021289-5821211
201002002601063,0.5540000200271606,-66.82810974121094,4707689605625177216,00021296-6649410
170711005801337,0.5548333525657654,-63.97252655029297,4901327725128921984,00021317-6358210
171029003301155,0.5557500123977661,-21.291833877563477,2341360365823309184,00021338-2117307
140708007101155,0.5558750033378601,-78.03316497802734,4683750145112257536,00021340-7801593
161116001701369,0.5565833449363708,-57.102359771728516,4922444666277770496,00021357-5706084
201002002601355,0.5572916865348816,-65.9718017578125,4899941481484225792,00021380-6558184
140711003901346,0.5580833554267883,-80.1695556640625,4634505046528905344,00021393-8010104
161116001701386,0.5580833554267883,-57.38311004638672,4919423212620912128,00021394-5722592
171027001601244,0.5581250190734863,-20.119054794311523,2341778420760173696,00021395-2007086
170829001901281,0.5590000152587891,-29.0933895111084,2333023112747080704,00021416-2905361
200801005101351,0.5597083568572998,-53.04052734375,4972286426015501568,00021429-5302257
170910004101066,0.5600416660308838,4.24066686630249,2740350836073430144,00021441+0414265
170910004101321,0.5611249804496765,5.298888683319092,2744988812341218688,00021467+0517558
170829001901240,0.5612499713897705,-29.817806243896484,2320872650266808192,00021469-2949041
170829001901137,0.5615833401679993,-30.385026931762695,2320780596232498176,00021477-3023061
161116001701378,0.5633333325386047,-57.26122283935547,4919439430417418496,00021519-5715403
170829001901260,0.5636666417121887,-29.6252498626709,2320888146508872320,00021527-2937308
170713005601055,0.5639583468437195,-62.387359619140625,4904709135700993536,00021533-6223146
170829001901282,0.5644583106040955,-29.06563949584961,2333023593783417088,00021547-2903562
170910004101082,0.5660416483879089,3.6940834522247314,2740105748059501056,00021584+0341386
171029003301246,0.5667916536331177,-20.03736114501953,2341782303410607488,00021603-2002145
201002002601342,0.5684999823570251,-65.82810974121094,4899990993867268480,00021642-6549408
170713005601388,0.5688333511352539,-62.114498138427734,4904775037679161984,00021652-6206522
161118002501235,0.5689166784286499,-51.29536056518555,4973462559860105600,00021653-5117432
161118002501146,0.5699166655540466,-52.14291763305664,4973179882292634496,00021678-5208344
170910004101076,0.5701666474342346,3.972916603088379,2740148869531494144,00021684+0358225
170829001901127,0.5705000162124634,-30.540889739990234,2320766684833726592,00021690-3032272
171027001601246,0.5707499980926514,-20.04716682434082,2341782200331392768,00021698-2002501
170910004101344,0.5710416436195374,4.969472408294678,2741971447493143552,00021705+0458100
201002002601332,0.5726666450500488,-65.66427612304688,4900008311175779840,00021737-6539510
170829001901285,0.5724583268165588,-29.123388290405273,2333011258637345408,00021738-2907241
170829001901219,0.5729166865348816,-29.888526916503906,2320848014334402304,00021750-2953188
170713005601066,0.5733333230018616,-62.424137115478516,4904705837166112000,00021759-6225269
170711005801075,0.5741249918937683,-64.65902709960938,4901049857924732288,00021781-6439325
201002002601020,0.5743749737739563,-66.43372344970703,4707760077448541312,00021783-6626011
170829001901274,0.575166642665863,-29.401500701904297,2332909347653323136,00021803-2924052
171027001601161,0.5755833387374878,-21.17188835144043,2341467740005507328,00021812-2110187
171027001601180,0.5772916674613953,-20.882139205932617,2341481930577447680,00021853-2052556
170829001901220,0.5772916674613953,-29.85236167907715,2320872272309687808,00021855-2951084
140708007101167,0.578000009059906,-77.91533660888672,4683766362908734080,00021872-7754551
171027001601197,0.578291654586792,-20.705638885498047,2341532954788938240,00021879-2042204
170910004101355,0.5789583325386047,4.863833427429199,2741934476414646912,00021894+0451497
171029003301217,0.5799999833106995,-20.4957218170166,2341573499280219904,00021919-2029445
170711005801315,0.5804583430290222,-63.46455383300781,4901402869876782336,00021932-6327523
161118002501267,0.5807083249092102,-50.760860443115234,4976504908535384576,00021938-5045390
200801005101021,0.581125020980835,-53.59972381591797,4972058174273030400,00021948-5335586
170713005601315,0.5818333625793457,-61.224609375,4905630556508661376,00021963-6113286
161119002601199,0.5822083353996277,-58.27491760253906,4919136996000051200,00021973-5816296
170829001901243,0.5823333263397217,-29.76561164855957,2320884916693470720,00021975-2945561
140713004601040,0.5823749899864197,-76.39128112792969,4684893396686988288,00021976-7623285
201002002601325,0.5834166407585144,-65.42247009277344,4900205123756738816,00022001-6525208
171027001601231,0.5834166407585144,-20.315834045410156,2341580336868415616,00022002-2018570
170829001901117,0.5841666460037231,-30.831167221069336,2314566263886300800,00022020-3049522
170713005601084,0.5858333110809326,-63.03272247314453,4904441610778344192,00022060-6301578
170829001901268,0.5861666798591614,-29.49275016784668,2320898763668395136,00022067-2929337
170828002701244,0.5865833163261414,-29.797332763671875,2320873062584069632,00022078-2947504
170910004101323,0.5868333578109741,5.249194622039795,2741985638065081856,00022084+0514569
200801005101048,0.5879583358764648,-53.785526275634766,4972005397714818432,00022110-5347080
170910004101075,0.5897083282470703,3.876472234725952,2740144746362560000,00022153+0352353
170828002701164,0.5901666879653931,-30.139333724975586,2320793897746881920,00022163-3008216
161119002601206,0.590624988079071,-58.172637939453125,4919141492829722752,00022175-5810214
140711003901364,0.590791642665863,-80.45108032226562,4634298132184400128,00022179-8027038
170711005801019,0.5913333296775818,-64.24419403076172,4901121120022079232,00022192-6414390
171027001601215,0.5927500128746033,-20.523361206054688,2341573327481528832,00022225-2031241
171027001601157,0.5929999947547913,-21.226083755493164,2341455233060742784,00022231-2113337
200801005101057,0.5930416584014893,-53.90850067138672,4971989179918314368,00022231-5354305
171027002201160,0.593583345413208,-21.161582946777344,2341456126413938816,00022245-2109416
170713005601065,0.5944166779518127,-62.4775276184082,4904704668935010816,00022265-6228392
161118002501176,0.5945416688919067,-51.7640266418457,4973390748006801664,00022268-5145504
170910004101347,0.5948749780654907,4.922833442687988,2741958940548379136,00022277+0455221
161116001701015,0.5964166522026062,-57.79052734375,4919352603358524672,00022313-5747257
201002002601329,0.5975000262260437,-65.6189193725586,4900011639775948288,00022340-6537082
170910004101068,0.5988333225250244,4.07783317565918,2740156531752843904,00022372+0404402
141104003301228,0.5992500185966492,-74.46747589111328,4688531199627210112,00022381-7428030
140713004601047,0.5997083187103271,-76.49361419677734,4684888174006765184,00022393-7629370
200801005101344,0.5999583601951599,-52.92586135864258,4972335216844062848,00022397-5255330
170711005801082,0.6026666760444641,-64.9159164428711,4900289820511777024,00022464-6454573
170910004101054,0.6032916903495789,4.2367777824401855,2740347949855411072,00022479+0414125
170829001901284,0.6046249866485596,-29.09052848815918,2333011705314265472,00022511-2905258
201002002601343,0.6047083139419556,-65.82855224609375,4899991028226983424,00022520-6549426
170829001901124,0.6052083373069763,-30.6074161529541,2314760774365430400,00022524-3036266
201002002601361,0.6057916879653931,-66.00338745117188,4899938320388296704,00022538-6600122
170713005601337,0.606291651725769,-61.724945068359375,4905554969380498816,00022552-6143298
161116001701398,0.6098333597183228,-57.58024978637695,4919370264264033536,00022635-5734488
170713005601069,0.6102916598320007,-62.57952880859375,4904521222292178560,00022646-6234463
170910004101028,0.6109166741371155,4.561999797821045,2741878538760610176,00022663+0433433
171027001601240,0.6114166378974915,-20.19536018371582,2341588102169052288,00022674-2011432
161118002501262,0.6120416522026062,-50.92124938964844,4976488175342150784,00022689-5055165
140711003901048,0.612708330154419,-81.30280303955078,4631196684760340224,00022705-8118101
171027001601166,0.6128333210945129,-21.0800838470459,2341469870309283968,00022706-2104483
170829001901262,0.6134583353996277,-29.781583786010742,2320873200022688512,00022723-2946536
140811005001162,0.6148750185966492,-73.25872039794922,4689450387052632960,00022756-7315313
140711003901019,0.6170833110809326,-80.99835968017578,4634210171254222208,00022810-8059541
161116001701394,0.6172083616256714,-57.495750427246094,4919418608415912448,00022812-5729447
